,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,sound#mean,sound#min,sound#max,sound#std
2719,9.81525907142,8.66860994973,10.8374110455,0.363237506666,0.0858797602031,0.0149895996645,0.201560310374,0.0381828157342,,,,
2722,10.1009068496,8.2345907574,11.8304477246,0.863939949495,0.117424748788,0.0926718886512,0.183377156882,0.037749553409,81.3265185072,81.3265185072,81.3265185072,2.16007970066
2723,9.91934094961,9.16382438377,10.4204984404,0.209655976909,0.125861225608,0.0048816552064,0.455715360545,0.0944826373597,,,,
2725,9.9578916568,6.8401480215,13.2624142669,1.01375930466,0.223335216158,0.0137249722274,1.00585393305,0.181881520412,,,,
2750,9.86199007234,6.94943046583,13.0352426639,1.06598377625,0.337438176394,0.167994603094,0.476420994361,0.156453197216,81.9169282736,80.9579524703,82.8759040769,1.35619658703
2751,9.87236235544,9.61068055966,10.1175489664,0.14028163801,0.0168265995492,0.00398585470511,0.0330746995603,0.00829405646491,83.5660562079,81.0037269935,85.2442741095,2.25428471381
2756,9.76655896114,9.19426355672,10.5540823266,0.433908374523,0.0268313912818,0.0131765940773,0.0451702281603,0.00868343643024,82.0090943015,80.3956146081,83.6225739949,2.28180486507
2757,9.87165767606,9.64115520462,10.2293415613,0.164341246022,0.0165070607826,0.0054318044138,0.0330746995603,0.00829383948617,83.247105471,83.247105471,83.247105471,0.805546664026
2766,9.71965871586,8.50897362962,11.0163395725,0.305021988949,0.0204721579086,0.0010652645,0.0679601982186,0.0115381532697,,,,
2770,12.8796604581,3.08938966614,31.4302456756,6.40709360952,1.86257480577,1.07774339077,3.05763941079,0.547957741771,,,,
2771,9.8569536306,9.25305805473,10.499049492,0.257838554923,0.0655227473904,0.0635151367072,0.0672045961836,0.00186617748719,84.7181405408,84.7181405408,84.7181405408,
2773,15.7883096134,3.40648978868,63.2761808026,12.8798505901,2.40714534478,0.982422200832,5.14808542183,1.38139034547,,,,
2786,9.81785151117,6.54018106404,11.6099163627,0.839728351791,0.11403684284,0.0101619751611,0.406792966518,0.0755361978528,,,,
2794,9.77270458803,9.16117602034,10.4726383707,0.198253789163,0.0321542216671,0.00439219805272,0.135472993721,0.0159523156137,,,,
2805,9.81309840081,9.7871724901,9.84456588601,0.0132830776385,0.00161625035955,0.0,0.00384086569348,0.000853678600487,,,,
2808,9.81445293483,9.78057235803,9.85638024066,0.0191857982997,0.00204066629977,0.00150651150341,0.00301302300683,0.000516013638734,,,,
2811,13.154312853,1.75307108746,60.9334842895,7.45607792228,2.33831192758,0.40727249058,5.64789963406,1.05992657765,,,,
2812,9.81196442126,8.50613560429,11.3529884816,0.662331975348,0.0564464745466,0.00682102078305,0.108222692214,0.0278555060025,83.7162632732,82.5757371729,84.8567893735,1.61294747929
2823,9.88303805841,8.65925722214,10.7597969025,0.322699716355,0.0604589911367,0.0018450922375,0.255707858003,0.0449948698333,,,,
2834,9.81078948429,9.77281619103,9.86260105381,0.0158504900496,0.00166276169629,0.0,0.00398585470511,0.000773654208484,,,,
2836,10.0162142211,9.14468864555,10.9175560094,0.505767846441,0.0259325027995,0.0131334623147,0.0886028523877,0.0167947713369,84.1302308068,81.0899629327,87.1704986809,4.2995880608
2859,9.86795481898,9.39565186766,10.6634188489,0.319075614772,0.0280469825458,0.011172587808,0.0478302554636,0.0132893895557,90.3087336228,90.3087336228,90.3087336228,0.323507997246
2867,10.0196522134,8.43864484094,11.9456594119,0.514619812611,0.171825378573,0.023265726879,0.472853849148,0.0921959883891,,,,
2872,9.82287975359,9.78569496736,9.84804679166,0.0197727519968,0.00158833643125,0.0010652645,0.002130529,0.000443763079254,,,,
2885,9.835607107,9.79575167869,9.88219108372,0.0162228855911,0.00172329118299,0.0,0.00451953451024,0.000785955675127,,,,
2888,9.7486496484,9.18663682471,10.4046958481,0.372856506475,0.0203688424992,0.00782806292201,0.04099538588,0.00959331053502,,,,
2892,9.62480408367,5.34074718984,14.5716076653,1.41170287688,0.0692736563994,0.043192497801,0.106323852961,0.0261843949894,82.6794929466,82.1190553847,83.2399305084,0.792578400838
2893,9.77435527665,8.82698652415,10.1833892645,0.291557807,0.0987933448937,0.0307638343567,0.148916201062,0.0342948681122,73.0313747773,73.0313747773,73.0313747773,2.57364774972
2894,9.79208491338,9.48030880913,10.110207316,0.186746157242,0.0189293349923,0.0031957934,0.0506532972614,0.00925463129407,,,,
2906,9.72469301088,8.77557690734,10.9267240628,0.26823458633,0.00900623909666,0.0,0.0577703427267,0.00705530779009,,,,
2909,9.78706451178,9.47053833843,10.152282449,0.172022331315,0.0156176401434,0.00384086569348,0.049942613185,0.00816863052556,,,,
2912,13.7877613282,2.55278517294,59.9567560068,8.3456666335,2.55597068431,0.494701495081,8.10404864535,1.14042260031,,,,
2919,12.2973441884,1.09277736973,50.2754213459,7.67945392265,2.23777795458,0.399208483851,4.92010873724,0.822052134607,,,,
2920,9.7861740729,9.25038359235,10.2079630011,0.154738001786,0.0206482923268,0.0010652645,0.0796957380001,0.0121342303494,,,,
2925,10.0074246019,8.86685069491,11.9186477159,0.666754552116,0.0256883317439,0.00353308255853,0.0398727790782,0.01099882261,88.3431205988,88.3431205988,88.3431205988,1.31997157544
2926,9.95684919388,5.32130602635,13.646793303,1.38478504966,0.243857242582,0.117130659658,0.535660669635,0.143043415722,80.3848190079,80.3848190079,80.3848190079,1.34416379903
2931,9.82274304324,9.48656015485,10.2959732975,0.191378905542,0.0557885537093,0.00858843662182,0.230190801069,0.0975511111204,80.2183700655,78.218888115,82.217852016,2.82769449215
2932,9.80998910766,9.77741262415,9.84840155375,0.0217561412867,0.00192567909922,0.0,0.0026093544661,0.000722422194576,,,,
2936,9.87140018691,9.63369872486,10.0917946694,0.115944348671,0.0187967771902,0.0048816552064,0.0330575429708,0.00992998154772,83.247105471,83.247105471,83.247105471,0.805546664026
2949,9.81656574996,9.7765928185,9.85339854831,0.0175371514449,0.00172788444677,0.0,0.00384086569348,0.000760575932547,,,,
2976,9.84472576398,9.79197323498,9.88439954171,0.0223158351568,0.00176445335958,0.0,0.0026093544661,0.000729781394031,,,,
2986,9.81367400624,9.75621574212,9.85905231042,0.0180768682514,0.00156422608719,0.0,0.00353308255853,0.000780568672072,,,,
2989,9.95132926852,8.32090126039,12.250026132,0.54626854584,0.142099814325,0.00543180427652,0.67867629158,0.126640248856,,,,
2990,9.83571119597,8.85277514367,11.6562130602,0.710077033891,0.0616571377924,0.0176332643467,0.165945504854,0.0445811422258,77.2994635085,76.5176059787,78.0813210383,1.10571352246
3010,9.80745163434,9.33724253057,10.1261274675,0.138825311179,0.0315455993926,0.0010652645,0.173078435475,0.0391103318908,,,,
3011,9.83554523357,9.78372398894,9.89028165437,0.0163481227464,0.00451818334396,0.0,0.0200711194638,0.0044000817843,,,,
3015,10.2472406459,9.42701516897,10.9742804341,0.638323751565,0.0610937632895,0.0462133287136,0.0955002281673,0.0230660732425,,,,
3016,9.76619946465,8.73574811256,10.632477953,0.29315487444,0.08689687,0.00690370284542,0.390349295052,0.0606801158608,,,,
3040,17.427390999,4.29912665002,43.9382677757,9.48593281817,0.870419045911,0.380703520662,1.36013457116,0.692562337512,,,,
3043,9.85538779787,9.81128975424,9.87490084644,0.0163303761216,0.00174442245922,0.0,0.00336866203565,0.00108540643089,,,,
3061,9.78398263543,9.42480283909,10.1668502593,0.177190135453,0.0227208236254,0.00238200383602,0.0511659730727,0.0139110088105,,,,
3063,9.87735927796,9.71881394119,10.0078988369,0.0441854212279,0.0102243470862,0.0010652645,0.0375420707292,0.00687452825119,,,,
3070,14.6611387803,6.62494320808,36.4739868927,7.40686521809,2.11490737664,0.911707655367,3.10346530121,0.790811141816,90.3087336228,90.3087336228,90.3087336228,
3073,13.979551759,2.25678144902,64.9023954495,8.87853914139,2.53773200589,0.700048996009,6.05237594441,1.12293458236,,,,
3084,10.0629991951,4.10996691303,18.491173106,1.79417087003,0.296467434438,0.0193221472681,1.48395010949,0.243231847312,,,,
3107,9.83310794426,9.21031725045,10.5087392947,0.217925791697,0.0471019271866,0.0048816552064,0.198565411935,0.0428229907766,,,,
3111,9.86008632379,9.83635075535,9.9001330987,0.0168840831718,0.00170996582442,0.0010652645,0.00238200383602,0.000506688179242,,,,
3112,9.86871785927,9.30921156715,10.4228751365,0.336452353648,0.0237404082887,0.00439219797996,0.031348473176,0.00987913526793,89.293069149,89.293069149,89.293069149,
3113,9.8285610272,9.79861525763,9.85383877676,0.0147178791375,0.0017314764657,0.0010652645,0.00238200383602,0.000583209529505,54.1343556467,54.1343556467,54.1343556467,4.86134993639
3127,13.2733924209,3.15283841525,35.3377534879,7.30359565533,1.51304641011,1.26035329809,2.08141713358,0.324597952648,89.3873079753,89.3873079753,89.3873079753,3.36612748963
3138,9.72349622687,8.53393474888,11.2015485522,0.419430155604,0.0211196231745,0.0010652645,0.0757612043253,0.0135766228254,,,,
3139,9.80711497398,9.77182183999,9.84467178598,0.016860040897,0.00142833463164,0.0,0.00384086569348,0.000675589077317,,,,
3146,9.75031458991,8.74249197375,10.713597932,0.32071859083,0.0194820710729,0.00301302300683,0.0631747599988,0.00714343975143,,,,
3157,9.77679584689,9.35465634709,10.2160441513,0.193254336081,0.0229160174553,0.00238200383602,0.0558222957915,0.0146193566788,,,,
3159,12.5459076481,2.60393806789,48.0214810417,8.01168250289,2.23785845448,0.518351603469,4.83827356366,0.832538383488,,,,
3167,13.3488587093,1.96707029366,61.19536071,8.7327488464,2.4298814967,0.566160746337,6.01355045031,1.01243862125,,,,
3180,9.82628582626,9.80343062036,9.85880501587,0.0163817162448,0.00160948555272,0.0,0.0031957935,0.000649837941886,44.296876961,44.296876961,44.296876961,0.495717309745
3186,11.3509074535,3.62063010835,22.3024247526,4.84786822939,2.39684119352,0.606316090472,4.88537544515,1.11305954833,,,,
3188,9.92257287507,7.75897076598,12.6247456368,0.590290944876,0.13472714262,0.00656673110867,0.480066852573,0.0939858320661,,,,
3218,9.84361936945,9.80086529725,9.8699202003,0.0171123937347,0.0019281632254,0.0010652645,0.00384086569348,0.000719758805924,,,,
3234,9.87840430071,9.71812899448,10.0700729546,0.0558580020198,0.0234910832357,0.0010652645,0.113384374699,0.0254162390562,,,,
3235,9.88415274754,9.52174110229,10.4101348954,0.0821929925611,0.0752268979862,0.0,0.487557236277,0.110435600508,,,,
3243,9.68285241301,9.11894299343,10.2340504463,0.377674713292,0.0249212944053,0.00353308255853,0.0543389287667,0.0148121749545,78.2529421244,78.2529421244,78.2529421244,0.31817671712
3266,9.81298690937,9.77053191074,9.85645798695,0.016867527262,0.00158276733934,0.0,0.00336866203565,0.000725557561159,,,,
3269,10.0101717583,9.44407591589,11.0438240454,0.252447528414,0.235626798725,0.00916375128269,0.941267698908,0.175332344882,,,,
3271,9.83230950215,9.79894541206,9.86700312994,0.0197068331819,0.00147656750975,0.0,0.00353308255853,0.00121199685519,45.9770615282,45.9770615282,45.9770615282,1.00912493607
3277,9.812173483,9.7743469408,9.84845153671,0.0159473618592,0.00158454533628,0.0,0.00353308255853,0.000693224353791,,,,
3284,9.79301441231,9.58106431424,10.0722303705,0.121133907003,0.0293273299419,0.0138893493593,0.0413811027341,0.00824498512262,67.948370847,67.948370847,67.948370847,0.123906355309
3294,12.3423381951,3.27552589552,22.2531515864,4.49842965096,2.04856040467,1.38288478831,3.4834059841,0.774419027207,,,,
3297,9.81661857393,9.77961269304,9.84897194034,0.0166964142415,0.00159472854574,0.0010652645,0.0026093544661,0.000580407024705,49.1273206626,49.1273206626,49.1273206626,1.84871197741
3298,13.217937188,2.22024650689,43.5014909486,8.82847057946,2.47306416292,0.279377666173,4.6335564378,1.02204726396,,,,
3299,9.81707668374,9.7693147893,9.85482108386,0.0170695486999,0.00170881069484,0.0,0.00336866203565,0.000748532402548,,,,
3301,9.89863348844,8.93165553143,11.0732372587,0.413791383792,0.0492071157686,0.0135586030122,0.186451713644,0.0530849784044,82.9538519914,81.9131488066,83.9945551761,1.47177655833
3302,9.81669628115,9.77766251847,9.85440227639,0.0164470156393,0.00159060979483,0.0,0.0031957935,0.000802886307404,,,,
3331,9.82789666021,8.18339075504,10.9981868046,0.428020329781,0.0485080138459,0.00384086569348,0.235637851332,0.0423499557365,,,,
3338,9.7038878527,9.01444678572,10.3463551009,0.306223568265,0.0159600959644,0.0048816552064,0.0299791994712,0.00770122789819,82.5336652678,82.5336652678,82.5336652678,1.40848922659
3342,9.74439820442,9.26392105431,10.228380023,0.212371380119,0.0131026731189,0.00150651150341,0.0262885167037,0.00804604589933,,,,
3354,9.876177069,9.09253164789,10.5288910055,0.278515472216,0.0200258652627,0.00782806292201,0.0414496028313,0.0104942843023,,,,
3361,9.84683847202,9.82138527399,9.88213886795,0.0160859938446,0.00187000327773,0.0010652645,0.00238200383602,0.000456648127809,,,,
3362,9.8178486993,9.77420904991,9.85584742244,0.0159214348948,0.00190776115052,0.0,0.00398585470511,0.000758028165391,,,,
3368,9.79572514491,9.34543163862,10.2338255701,0.178914425656,0.0185549478175,0.0010652645,0.0525986140232,0.0143958417148,,,,
3376,9.81496612421,9.77787459388,9.85552608095,0.0161738965331,0.00159192444354,0.0,0.0031957935,0.000657819662657,,,,
3387,9.81765130324,9.77107861042,9.87482473044,0.0146206167735,0.00178380080478,0.0,0.00336866203565,0.000616480449984,,,,
3389,9.82699324764,9.79864915993,9.85984987887,0.0147007383857,0.00197462577987,0.0010652645,0.00336866203565,0.000848532630832,,,,
3394,9.78865881711,9.55537007081,10.0368554445,0.133532321282,0.00815557581513,0.00464338016599,0.0119575638659,0.00295316799226,69.5291288617,68.4057176988,70.6525400246,1.58874330265
3395,9.69737476343,8.86254299084,10.420052533,0.242910297276,0.0441946698303,0.0010652645,0.1593273858,0.0302123683665,,,,
3410,9.8220078652,9.77086198756,9.86764123412,0.0193938963643,0.00171354242239,0.0,0.00353308255853,0.000679112248828,,,,
3413,9.70604580677,8.32288939674,11.1036393333,0.327353150726,0.0508014096554,0.00150651150341,0.320051263242,0.0419697931052,,,,
3414,9.81672410307,9.78119275097,9.83975505838,0.0173841889732,0.00191870279164,0.0010652645,0.00301302300683,0.000657770613969,,,,
3416,9.8144478095,9.78012933247,9.85120967728,0.0148240897092,0.00168096347485,0.0,0.00353308255853,0.000780198228383,,,,
3419,9.89342631828,6.77854488736,12.9715181102,0.817722668183,0.182209863395,0.00958738011111,0.471031234463,0.0978191816294,,,,
3429,9.73192245389,9.63891651139,9.80803618853,0.0489905113351,0.0927928265077,0.0101059858856,0.435835075263,0.122387262842,,,,
3436,9.76682714235,9.46096906805,10.0991159121,0.0855177776478,0.0322086355748,0.00238200383602,0.168688925277,0.0247542270095,,,,
3439,9.810849555,9.76954772857,9.8482949664,0.0153645503843,0.00161190345518,0.0,0.00336866203565,0.000718324213038,,,,
3446,9.8828138184,8.52188642941,11.248081753,0.602660551339,0.120314008083,0.0827964796251,0.170458950493,0.0451748368785,75.8408262142,75.8408262142,75.8408262142,2.83569524493
3459,9.81311665243,9.76327585654,9.84595994314,0.0150201444824,0.00168084201766,0.0,0.00336866203565,0.000724917869732,,,,
3462,11.0992888597,2.57147446306,41.9826498513,8.86581694584,2.54493367222,1.19443130826,4.4466988835,1.0753681929,87.1682157241,87.1682157241,87.1682157241,3.36612748963
3472,9.8217830885,8.26747786764,11.1723606838,0.534631554012,0.0345183567474,0.00916375168956,0.0845862894676,0.0198706371027,80.0976001448,80.0976001448,80.0976001448,0.917081264378
3474,9.91162452829,6.98394176836,12.6460372329,1.57789533703,0.0595680006761,0.0218833418433,0.183231677701,0.0482863974999,84.9444180153,83.0799537339,86.8088822968,2.63675067342
3492,12.649185645,4.01958075072,43.8873330216,8.35547616331,2.17791400827,0.538254842294,4.03286190545,0.981996615125,,,,
3497,12.2644235114,1.9921028126,65.0412238524,7.07586708582,2.07844586744,0.220718059087,5.2190387909,0.95268895763,,,,
3500,10.1303599404,6.62276173794,14.3665120508,1.7405227561,0.0679993248353,0.0348457119679,0.0988230164081,0.0208003150693,81.3503440381,81.3503440381,81.3503440381,1.81804064088
3503,9.92565605889,0.608633673021,23.0174122285,2.626068756,0.342244671369,0.0181407992256,1.97483875206,0.287096746884,,,,
3504,10.0462897494,9.00774665004,10.6164874719,0.224404323888,0.134441858978,0.0140113663786,0.414534347099,0.0867141866235,,,,
3513,9.86139216786,8.07156055972,11.1816427681,0.697517394801,0.0778976905317,0.0210102989787,0.177314536209,0.0540271389498,75.2999519857,75.2999519857,75.2999519857,1.24285433874
3514,9.86093237938,9.82787964012,9.89192904052,0.0168955693182,0.00181597021705,0.0,0.0031957935,0.000985411624076,,,,
3515,9.75710490688,8.84515401273,10.3642959417,0.362120571656,0.0173637624365,0.002130529,0.0297130506328,0.00857027695218,,,,
3529,9.83140220956,9.79749566329,9.86952731815,0.0176052607967,0.00160737446452,0.0,0.0026093544661,0.000805275843677,47.1205171439,47.1205171439,47.1205171439,0.495717309745
3534,9.85644386352,9.81231374871,9.88569214397,0.0178886112418,0.00171866390507,0.0010652645,0.0026093544661,0.000534036093898,,,,
3540,9.83742958217,9.81090648164,9.88058750032,0.0158126074607,0.00169005948454,0.0010652645,0.0031957934,0.000791428526647,,,,
3555,9.81586467905,9.7860516969,9.8471094512,0.0142809020355,0.00159006983175,0.0,0.0031957935,0.000720226798148,,,,
3559,9.79484588187,9.48446193634,10.0819094991,0.147912016283,0.0154819859351,0.00238200383602,0.0326777541212,0.00700309957964,,,,
3563,9.83115151011,9.78895710226,9.86356471864,0.0193312288197,0.00152647224026,0.0,0.0026093544661,0.000831228005472,48.4320785374,48.4320785374,48.4320785374,1.6616520576
3565,9.6849088059,8.8579936643,10.4207085598,0.37349430766,0.0278272353925,0.00797170933005,0.0559339944599,0.0159060700334,84.1302308068,81.0899629327,87.1704986809,4.2995880608
3578,9.82113325759,9.79036370412,9.84878183943,0.0149428471763,0.00151780371484,0.0,0.00398585470511,0.00112154850513,42.4114786241,42.4114786241,42.4114786241,
3583,9.92724566001,7.01138902765,13.6048536919,0.698540021935,0.153039741285,0.0095873805,0.444628931379,0.0895937874255,,,,
3586,9.49851793773,7.10302093321,10.8526273847,0.762814175058,0.0301992661472,0.0102730387024,0.0600624031119,0.0160673509275,66.802713165,66.7411945264,66.8642318036,0.0870004930358
3589,9.93687240717,7.86206617464,12.0708177494,0.87444853083,0.0552432160979,0.0189963866925,0.196774269762,0.0434394811592,78.4614975729,76.5292709819,81.382997797,2.57364774972
3593,9.80617040749,9.64641374177,9.94355815312,0.0952964881858,0.00714092336499,0.0026093544661,0.0119100186882,0.00244122220486,68.0383450104,68.0383450104,68.0383450104,0.0870004930358
3603,9.83707363776,9.80161984133,9.88818389697,0.018039981515,0.0016072183165,0.0,0.0026093544661,0.000778429244217,,,,
3608,9.84347263094,6.72312371395,12.2886461057,0.880908767221,0.131943852575,0.00573662483998,0.493737166633,0.0947282418991,,,,
3609,9.82373762562,9.20107889674,10.3898828961,0.294353572707,0.0475996582097,0.0413811001212,0.0525554443132,0.00425536323007,85.7210415555,85.7210415555,85.7210415555,0.292910500243
3617,11.6974939197,5.86380553625,18.3335562182,3.3393645222,2.21948010301,0.578953357522,4.26642573478,0.914446176431,87.8461991979,87.8461991979,87.8461991979,0.317241122322
3618,9.83499445051,9.80223773156,9.86227295756,0.0145409749984,0.00209359910442,0.0010652645,0.00336866203565,0.00077746597917,,,,
3619,9.90379738756,9.41350365484,10.4445434474,0.142572827759,0.0965414435501,0.00573662483998,0.372332417743,0.0758698773735,,,,
3642,14.0373647067,2.03165293093,60.8428085845,8.78378402468,2.47497385533,0.50890437486,5.94823106416,1.08450314084,,,,
3643,9.77864630721,9.60451324306,10.0747317387,0.121673925834,0.0114283399168,0.00353308255853,0.020956217913,0.00582456369414,67.4398182293,67.4398182293,67.4398182293,3.43515961511
3651,10.464898803,3.24168599339,21.5781222568,4.67774793197,2.08189771916,0.618904017926,3.86307965375,0.997117285412,,,,
3653,9.82684376408,9.79661977729,9.85178881898,0.0159870460489,0.00191874962042,0.0010652645,0.0031957935,0.000630359977122,,,,
3655,9.84564112913,4.07944322798,17.7298357537,2.39332773447,0.282948258304,0.013390166832,1.21198302518,0.226172299923,,,,
3663,9.81380807009,9.77432164983,9.8509393186,0.0156326294455,0.00182127732031,0.0,0.00336866203565,0.000752355658545,,,,
3678,9.81708733738,9.77664939808,9.85002034776,0.0164184993523,0.00161967007156,0.0,0.00301302300683,0.000618967544873,,,,
3705,9.81431077385,9.77791321244,9.85219006481,0.0159411535394,0.00166001165924,0.0,0.00384086569348,0.000665365601327,,,,
3711,9.82614816196,9.80329540445,9.8509099329,0.0136732454474,0.00159026839682,0.0010652645,0.0026093544661,0.000535166181187,50.4227616741,50.4227616741,50.4227616741,0.488057137145
3713,13.2431973342,2.40587708096,52.084251989,9.02840951104,2.66375608475,0.635638053278,5.86091048251,1.13027607554,,,,
3728,9.99914575812,1.46627753951,27.5862678237,3.36624337942,0.446471429169,0.0137249723982,3.03349548761,0.433768928904,,,,
3737,9.78515353943,9.43470484235,10.1158866954,0.177712604113,0.0137887681033,0.00353308255853,0.0289195267933,0.00619080816724,,,,
3743,9.79952842578,8.66868218006,10.823444615,0.300627411569,0.0353383045071,0.017857085978,0.0707098104346,0.00663742817137,,,,
3749,9.79847375928,9.48874133804,10.1704001933,0.201311507956,0.0237632395982,0.00682102065811,0.052121812578,0.0150371103422,83.4308884129,83.1085427728,83.7532340531,0.455865576046
3755,12.3703016638,3.37425372174,25.8452519428,4.7160140708,2.14225435397,1.3186123551,2.94247803667,0.619209643672,,,,
3756,10.0456584825,9.28637038506,11.1417927365,0.573567920155,0.0255150091983,0.00573662470999,0.066747125277,0.0168724221491,79.1118310081,79.1118310081,79.1118310081,0.522373821325
3757,9.81622896655,9.4115603713,10.2114666911,0.224576964135,0.0154822188807,0.00630218955236,0.0287621404074,0.00551907252319,,,,
3758,9.81342034367,9.77523256476,9.85057911954,0.0140731250369,0.00170800517414,0.0,0.00353308255853,0.000675313827015,,,,
3762,9.81907158741,9.77887039439,9.85775947729,0.0145999648487,0.00175577355507,0.0,0.00336866203565,0.000726689409401,,,,
3766,9.81421622229,9.77193674061,9.84740225342,0.0173007446195,0.00152718124008,0.0,0.00398585470511,0.000785816367481,,,,
3778,9.74145537872,9.189301053,10.2344706654,0.267787299366,0.0392116083055,0.0116693879272,0.0746977525745,0.0171601466031,89.1923778292,88.6227703205,89.7619853379,0.805546664026
3788,13.94003379,4.00866196485,50.9186446472,8.66334469992,2.16384304933,0.916620911134,4.65199000879,1.33977120218,,,,
3790,9.83612352986,9.78837918952,9.8943826647,0.0159952188059,0.00190419439213,0.0,0.00583469378102,0.000912470542789,,,,
3792,9.93026260318,5.6777573828,19.4394243725,1.29824536739,0.209894587418,0.00682102089237,0.833222072107,0.151031279477,,,,
3796,10.593098651,2.38447672715,18.7195038,4.05456346012,2.33446490148,0.867898318684,3.87257190804,1.15378831854,,,,
3798,9.80486651655,8.90399400221,10.5382695809,0.406853406486,0.0493214307521,0.0352182259839,0.0718244246805,0.0165854746731,,,,
3805,9.87791348059,8.76101189105,10.7231688078,0.291892675082,0.0454209195626,0.012649315002,0.0965931159814,0.00923286393237,,,,
3814,13.3141934772,1.99855402208,61.5060855537,8.49744021123,2.42897330993,0.38353810877,6.33479080562,1.0420946402,,,,
3816,9.82106935933,9.7942739626,9.84659440688,0.014420930727,0.00151541197273,0.0,0.00301302300683,0.000824004963596,,,,
3818,9.81180633815,9.77897260948,9.85435479595,0.0148879211974,0.00169480351844,0.0,0.00336866203565,0.000810591057348,,,,
3843,9.88426008071,9.44232692622,10.3899920897,0.236696596407,0.0248699474633,0.0119575642668,0.0388346974172,0.0123010256475,78.3606067357,78.3606067357,78.3606067357,2.83569524493
3852,9.84670455932,9.79242346898,9.87447592449,0.01634583677,0.00172844573304,0.0,0.0031957935,0.000771968406724,,,,
3862,9.80189135623,9.36617216181,10.2183386759,0.185711974498,0.0203301332223,0.00238200383602,0.0486535555884,0.0142205136519,,,,
3866,9.81597999988,9.78132043426,9.85918341866,0.0164485552073,0.00188675119612,0.0,0.00464338016599,0.000693710566946,,,,
3873,9.84109843296,9.81215327628,9.86821695094,0.0159454195411,0.00182091800734,0.00150651150341,0.00238200383602,0.000318250530978,,,,
3880,9.89604859756,8.80699121873,10.7638127934,0.297642087605,0.0437099520172,0.0248688490911,0.0717216517683,0.00628495291247,,,,
3885,9.98887221589,8.97915160956,10.8604728323,0.488390175522,0.0378870728592,0.0226978832308,0.066423310735,0.0131130772545,89.2742772308,89.2742772308,89.2742772308,
3896,9.81435342425,8.73613618156,10.7886974664,0.533016507698,0.0622721828349,0.0519036364092,0.0714124539593,0.00720393641213,,,,
3903,9.89361867074,8.24018409593,12.2032651834,0.923330333224,0.0834160849522,0.00353308255853,0.131083812377,0.034030081847,85.1513920767,82.4750733751,88.1233066655,2.83569524493
3913,10.2472406459,9.42701516897,10.9742804341,0.638323751565,0.0610937632895,0.0462133287136,0.0955002281673,0.0230660732425,,,,
3914,9.6298390913,6.86793520275,14.0582099698,1.34559107917,0.039016679314,0.0139301402227,0.0829197372248,0.0228840529472,81.7293322254,81.7293322254,81.7293322254,2.63675067342
3921,9.84581634285,9.80411768051,9.88306456702,0.0175280991645,0.00178781452392,0.0,0.0031957935,0.000792609215949,,,,
3924,9.92586303066,6.47051217711,14.7805184935,1.28979730988,0.194246310733,0.0097633104128,0.688004162681,0.106520529914,,,,
3929,9.74840864226,8.39711096124,10.9620542124,0.415852422786,0.0137373627646,0.0010652645,0.0559441343031,0.00913875432923,,,,
3942,9.81402362327,9.7741803865,9.85077675063,0.0152562413681,0.00161635975877,0.0,0.0031957935,0.000716517454678,,,,
3951,9.81649936339,9.77767644205,9.86162992905,0.0163199512333,0.00156544102297,0.0,0.0031957935,0.000770389477921,,,,
3954,9.87290571009,9.73998807263,9.98992290853,0.0456658204235,0.0171466655703,0.0010652645,0.0431004465527,0.00989325988945,,,,
3965,10.0267546377,8.17589188055,12.1692576821,0.820926890762,0.0470852747594,0.0119575638659,0.108180735102,0.0342573793673,82.1149711105,82.1149711105,82.1149711105,2.16007970066
3967,13.060586359,5.84362876381,31.6713916589,6.40706657588,2.1367578004,0.586877540434,3.83415426612,0.857229306575,,,,
3971,9.77816966839,9.37940396983,10.4330410293,0.232308736225,0.0103403204307,0.0054318044138,0.0176654117675,0.00499338406924,83.3007295999,83.3007295999,83.3007295999,1.39261729177
3977,9.81095486258,9.77916172278,9.84132853209,0.0153103203816,0.0017408842309,0.0,0.00398585470511,0.000815048696205,,,,
3981,9.88437176862,8.52721889393,10.7853947437,0.530288008162,0.0265388238506,0.0102730387024,0.0554449436314,0.0130848362217,83.4286780189,83.4286780189,83.4286780189,1.71443431505
3990,9.7922464836,9.31839228638,10.2367868297,0.208609501129,0.0225846708653,0.00301302300683,0.0580935496575,0.0141267048512,,,,
3993,11.7445934006,2.89578135252,24.0214760381,6.37338135773,2.61677679538,0.562933565784,4.41725621805,0.965778471962,87.345563645,84.9653520707,89.7257752192,3.36612748963
3994,9.76442166863,9.38983588612,10.0738447003,0.0675467153752,0.022558959919,0.00150651150341,0.176686248843,0.0211869460867,,,,
3995,9.83224682499,9.81165840621,9.8644523558,0.0132422635409,0.00190440546085,0.0010652645,0.00384086569348,0.000839481565348,47.6553444657,45.1535714974,50.1571174339,3.5380412617
4004,9.81045225637,9.75023618658,9.85322918522,0.0172896499119,0.00162188744366,0.0,0.00353308255853,0.000776411673059,,,,
4012,9.86013175104,6.00988222078,18.1168525742,1.55046977169,0.168354041483,0.0176654125213,0.925999173685,0.184228598163,,,,
